year_decimal	gt	gt_err	year	month	eqe	eqe_err	eqe_min	eqe_max
2009.5416666666667	0.384712146682	0.0208406525844	2009	7	6.309573444801942e+20	2.22283672991393e+20	4.466835921509653e+20	8.912509381337513e+20
2009.625	0.301229735698	0.0207555203252	2009	8	3.918041137374556e+20	1.380309750835012e+20	2.7737607062479575e+20	5.534380207917982e+20
2009.7083333333335	0.309378011978	0.020675764044	2009	9	2.1343178931111104e+21	7.51911400607959e+20	1.510981354963651e+21	3.0148041561795687e+21
2009.7916666666667	0.283166504227	0.0206695018741	2009	10	1.2278415039510833e+21	4.325635032814618e+20	8.692452166140523e+20	1.7343722231769758e+21
2009.875	0.398552870075	0.0210399190107	2009	11	1.5923392642372675e+20	5.60974562543002e+19	1.127289869426117e+20	2.249238994512121e+20
2009.9583333333335	0.296028588951	0.0214870188607	2009	12	3.548133892335761	0.0	0.0	0.0
2010.0416666666667	0.318504064619	0.021958171433	2010	1	1.5302955371760383e+20	5.391168131120789e+19	1.0833662744056396e+20	2.1615999006297974e+20
2010.125	0.377516765305	0.0223775930633	2010	2	2.01791070153031e+22	7.109016265977898e+21	1.4285713744120143e+22	2.850374627607594e+22
2010.2083333333335	0.457690358966	0.0225700296105	2010	3	1.4748367079197401e+20	5.1957889604884365e+19	1.0441044300267618e+20	2.0832622221244488e+20
2010.2916666666667	0.459546628657	0.0222057541573	2010	4	7.80916742265595e+20	2.7511375101636192e+20	5.5284671564192363e+20	1.1030742176746474e+21
2010.375	0.332178771879	0.0222181987535	2010	5	2.1287304243414925e+20	7.49942958380136e+19	1.507025730002817e+20	3.006911646763089e+20
2010.4583333333335	0.24406788357	0.0224926872519	2010	6	2.8780820635841213e+20	1.0139364536459533e+20	2.0375260640259854e+20	4.065398971317892e+20
2010.5416666666667	0.220763086111	0.0233492284289	2010	7	9.672686016270653e+20	3.407647433219788e+20	6.847737288890206e+20	1.3663032155329782e+21
2010.625	0.19553549931	0.0233945216645	2010	8	2.3188309441836227e+20	8.169145883290544e+19	1.641606591634291e+20	3.2754357682924e+20
2010.7083333333335	0.201575513418	0.0235883909925	2010	9	8.67008919545411e+19	3.0544367038253806e+19	6.13795309615622e+19	1.2246826503806981e+20
2010.7916666666667	0.300908588542	0.0234583994666	2010	10	6.450827199264218e+20	2.272599845662374e+20	4.566835921509653e+20	9.112035612834401e+20
2010.875	0.383698098269	0.0236523705746	2010	11	2.703208099353023e+19	9.523290765072177e+18	1.913724778250037e+19	3.818382931264473e+19
2010.9583333333335	0.136982646439	0.0237658153583	2010	12	2.8777062252015033e+20	1.0138040473321721e+20	2.0372599908274012e+20	4.0648680854917454e+20
2011.0416666666667	0.0808805902832	0.0235034464098	2011	1	2.3236784794600453e+20	8.186223550356668e+19	1.6450383837978834e+20	3.282283093869217e+20
2011.125	0.0297267495366	0.0236012950494	2011	2	5.942220284416893e+19	2.0934197249614344e+19	4.2067698002348655e+19	8.393609250157735e+19
2011.2083333333335	0.185670779799	0.0235512535029	2011	3	4.125398443158313e+22	1.4533608753752678e+22	2.9205584367388235e+22	5.827280187489359e+22
2011.2916666666667	0.202400742152	0.0237307407177	2011	4	1.2031213111495134e+20	4.2385468120171135e+19	8.517446603310167e+19	1.699454022734439e+20
2011.375	0.0782380794035	0.0239621989805	2011	5	2.703208099353023e+19	9.523290765072177e+18	1.913724778250037e+19	3.818382931264473e+19
2011.4583333333335	0.220859497386	0.0241259739	2011	6	1.2632722087642413e+20	4.4504559461686346e+19	8.943282347242853e+19	1.784419423958012e+20
2011.5416666666667	0.377702767932	0.0243432932314	2011	7	3.801638585184154e+20	1.3393016112629606e+20	2.691354010133208e+20	5.369957232659129e+20
2011.625	0.355511768858	0.0245994680289	2011	8	2.1074096020329942e+20	7.424317205200898e+19	1.491931743729912e+20	2.9767951847700916e+20
2011.7083333333335	0.246624325813	0.0247477208296	2011	9	2.4960459913040416e+20	8.793467193247285e+19	1.767065237172626e+20	3.525758675822083e+20
2011.7916666666667	0.22567182876	0.0249672218573	2011	10	3.0595445183279504e+20	1.077864928848546e+20	2.1659916438858773e+20	4.321721501582969e+20
2011.875	0.160855543596	0.0252290720398	2011	11	3.818382931264473e+19	1.345200575402348e+19	2.703208099353039e+19	5.393609250157735e+19
2011.9583333333335	0.124045454089	0.0253107738321	2011	12	7.3313590362876305e+19	2.582807584159569e+19	5.1902047235464e+19	1.035581989186554e+20
2012.0416666666667	-0.0117514910221	0.0253178513278	2012	1	1.0938544662211736e+20	3.853604218998241e+19	7.743896580910391e+19	1.5451105018906873e+20
2012.125	0.0292207821632	0.0256039158538	2012	2	8.448488341149013e+19	2.976367635822785e+19	5.981071705534985e+19	1.1933806977180556e+20
2012.2083333333335	0.0598360308542	0.0258995601641	2012	3	2.8865954426672477e+20	1.0169356820228322e+20	2.043553074858748e+20	4.0774244389044126e+20
2012.2916666666667	0.270252041894	0.0262286300335	2012	4	1.262815127349952e+22	4.448845667177248e+21	8.940046458639197e+21	1.7837737792993692e+22
2012.375	0.307980336065	0.0252500148296	2012	5	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
2012.4583333333335	0.286487645322	0.0254729063358	2012	6	3.548133892335761	0.0	0.0	0.0
2012.5416666666667	0.133608592828	0.025789155909	2012	7	2.1204833290069012e+19	7.470375406708036e+18	1.5011872336272757e+19	2.9952623149688828e+19
2012.625	0.239288041866	0.0261084172844	2012	8	9.455260528601432e+20	3.331049329680977e+20	6.693811831477114e+20	1.3355910490839067e+21
2012.7083333333335	0.265799789404	0.0263990423771	2012	9	3.956605894892665e+20	1.3938959560264432e+20	2.8010624637586958e+20	5.588854375811582e+20
2012.7916666666667	0.393273572348	0.0266586762531	2012	10	6.480368023240357e+20	2.2830069562444965e+20	4.5877492233107944e+20	9.153763135799788e+20
2012.875	0.370871693178	0.0253234898014	2012	11	1.3923392642372675e+20	4.905153865191411e+19	9.85700712549289e+19	1.9667314855875713e+20
2012.9583333333335	0.117104012273	0.0251889117072	2012	12	1.8256135339545903e+20	6.431561267022537e+19	1.2924354052777838e+20	2.5787476586822913e+20
